Brand,Device,Parameter Type,Parameter Name,Value/MSB,LSB,Min,Max,Description
Adrenalinn,III,CC,Custom 66,66,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 67,67,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 68,68,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 69,69,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 80,80,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 81,81,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 82,82,,0,127,Adaptable CC for custom parameter control
Adrenalinn,III,CC,Custom 83,83,,0,127,Adaptable CC for custom parameter control
Aerospace Audio,Atmosphere v2,CC,Abort,0,,0,0,Stops the currently engaged soundscape
Aerospace Audio,Atmosphere v2,CC,Engage,0,,1,1,Engages the currently cued soundscape
Aerospace Audio,Atmosphere v2,CC,Bank Decrement,1,,0,0,Decrements to previous bank
Aerospace Audio,Atmosphere v2,CC,Select Bank 1,1,,1,1,Cues Bank 1 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 2,1,,2,2,Cues Bank 2 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 3,1,,3,3,Cues Bank 3 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 4,1,,4,4,Cues Bank 4 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 5,1,,5,5,Cues Bank 5 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 6,1,,6,6,Cues Bank 6 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 7,1,,7,7,Cues Bank 7 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 8,1,,8,8,Cues Bank 8 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 9,1,,9,9,Cues Bank 9 for selection
Aerospace Audio,Atmosphere v2,CC,Select Bank 10,1,,10,10,Cues Bank 10 for selection
Aerospace Audio,Atmosphere v2,CC,Bank Increment,1,,11,11,Increments to next bank
Aerospace Audio,Atmosphere v2,CC,Toggle Available Banks,1,,12,12,Toggles between available banks
Aerospace Audio,Atmosphere v2,CC,Patch Decrement,2,,0,0,Decrements to previous patch
Aerospace Audio,Atmosphere v2,CC,Select Patch 1,2,,1,1,Cues Patch 1 for selection
Aerospace Audio,Atmosphere v2,CC,Select Patch 2,2,,2,2,Cues Patch 2 for selection
Aerospace Audio,Atmosphere v2,CC,Select Patch 3,2,,3,3,Cues Patch 3 for selection
Aerospace Audio,Atmosphere v2,CC,Select Patch 4,2,,4,4,Cues Patch 4 for selection
Aerospace Audio,Atmosphere v2,CC,Select Patch 5,2,,5,5,Cues Patch 5 for selection
Aerospace Audio,Atmosphere v2,CC,Patch Increment,2,,6,6,Increments to next patch
Aerospace Audio,Atmosphere v2,CC,Key Decrement,3,,0,0,Decrements to previous key
Aerospace Audio,Atmosphere v2,CC,A,3,,1,1,Cues key of A
Aerospace Audio,Atmosphere v2,CC,A#,3,,2,2,Cues key of A#
Aerospace Audio,Atmosphere v2,CC,B,3,,3,3,Cues key of B
Aerospace Audio,Atmosphere v2,CC,C,3,,4,4,Cues key of C
Aerospace Audio,Atmosphere v2,CC,C#,3,,5,5,Cues key of C#
Aerospace Audio,Atmosphere v2,CC,D,3,,6,6,Cues key of D
Aerospace Audio,Atmosphere v2,CC,D#,3,,7,7,Cues key of D#
Aerospace Audio,Atmosphere v2,CC,E,3,,8,8,Cues key of E
Aerospace Audio,Atmosphere v2,CC,F,3,,9,9,Cues key of F
Aerospace Audio,Atmosphere v2,CC,F#,3,,10,10,Cues key of F#
Aerospace Audio,Atmosphere v2,CC,G,3,,11,11,Cues key of G
Aerospace Audio,Atmosphere v2,CC,G#,3,,12,12,Cues key of G#
Aerospace Audio,Atmosphere v2,CC,Key Increment,3,,13,13,Increments to next key
Aerospace Audio,Atmosphere v2,CC,Major,3,,14,14,Cues major tonality
Aerospace Audio,Atmosphere v2,CC,Minor,3,,15,15,Cues minor tonality
Aerospace Audio,Atmosphere v2,CC,Neutral,3,,16,16,Cues neutral tonality
Aerospace Audio,Atmosphere v2,CC,Song Decrement,4,,0,0,Decrements setlist selection
Aerospace Audio,Atmosphere v2,CC,Select Song 1,4,,1,1,Cues Song 1 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 2,4,,2,2,Cues Song 2 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 3,4,,3,3,Cues Song 3 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 4,4,,4,4,Cues Song 4 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 5,4,,5,5,Cues Song 5 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 6,4,,6,6,Cues Song 6 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 7,4,,7,7,Cues Song 7 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 8,4,,8,8,Cues Song 8 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 9,4,,9,9,Cues Song 9 in setlist
Aerospace Audio,Atmosphere v2,CC,Select Song 10,4,,10,10,Cues Song 10 in setlist
Aerospace Audio,Atmosphere v2,CC,Song Increment,4,,11,11,Increments setlist selection
Aerospace Audio,Atmosphere v2,CC,Toggle View,4,,12,12,Toggles between Live View and Setlist View
Aerospace Audio,Atmosphere v2,CC,Live View,4,,13,13,Cues Live View
Aerospace Audio,Atmosphere v2,CC,Setlist View,4,,14,14,Cues Setlist View
Aerospace Audio,Atmosphere v2,CC,Clear Setlist,4,,15,15,Clears setlist
Aerospace Audio,Atmosphere v2,CC,Adjust Volume: Instant,10,,0,127,Instantly sets volume to value
Aerospace Audio,Atmosphere v2,CC,Adjust Volume: Smooth,11,,0,127,Smoothly fades volume to value
Aerospace Audio,Atmosphere v2,CC,Crossfade,12,,0,127,Adjusts crossfade duration
Aerospace Audio,Atmosphere v2,CC,Loop Off,13,,0,0,Turns off soft-looping of soundscapes
Aerospace Audio,Atmosphere v2,CC,Loop On,13,,1,1,Turns on soft-looping of soundscapes
alesis,q20,CC,EQ Bypass,12,,0,127,Bypasses all EQ blocks
alesis,q20,CC,Chorus Bypass,13,,0,127,Bypasses all Chorus blocks
alesis,q20,CC,Flanger Bypass,14,,0,127,Bypasses all Flanger blocks
alesis,q20,CC,Phaser Bypass,15,,0,127,Bypasses all Phaser blocks
alesis,q20,CC,Pitch Bypass,16,,0,127,Bypasses all Pitch Shifter/Pitch Detune/Ring Modulator blocks
alesis,q20,CC,Delay Bypass,17,,0,127,Bypasses all Delay blocks
alesis,q20,CC,Reverb Bypass,18,,0,127,Bypasses all Reverb blocks
alesis,q20,CC,Modulation Bypass,19,,0,127,Bypasses all Tremolo/Leslie blocks
alesis,q20,CC,Block 1 Bypass,71,,0,127,Bypasses Block #1
alesis,q20,CC,Block 2 Bypass,72,,0,127,Bypasses Block #2
alesis,q20,CC,Block 3 Bypass,73,,0,127,Bypasses Block #3
alesis,q20,CC,Block 4 Bypass,74,,0,127,Bypasses Block #4
alesis,q20,CC,Block 5 Bypass,75,,0,127,Bypasses Block #5
alesis,q20,CC,Block 6 Bypass,76,,0,127,Bypasses Block #6
alesis,q20,CC,Block 7 Bypass,77,,0,127,Bypasses Block #7
alesis,q20,CC,Block 8 Bypass,78,,0,127,Bypasses Block #8
Alexander,Fever Pitch,CC,LVLA,50,,0,127,Volume level for pitch shift A
Alexander,Fever Pitch,CC,LVLB,51,,0,127,Volume level for pitch shift B
Alexander,Fever Pitch,CC,LVLC,52,,0,127,Volume level for pitch shift C
Alexander,Fever Pitch,CC,LVLD,53,,0,127,Volume level for pitch shift D
Alexander,Fever Pitch,CC,DRY,74,,0,127,Volume level for the dry/unaffected input signal
Alexander,Fever Pitch,CC,TUNA,54,,0,127,Pitch tuning for pitch shift A
Alexander,Fever Pitch,CC,TUNB,55,,0,127,Pitch tuning for pitch shift B
Alexander,Fever Pitch,CC,TUNC,56,,0,127,Pitch tuning for pitch shift C
Alexander,Fever Pitch,CC,TUND,57,,0,127,Pitch tuning for pitch shift D
Alexander,Fever Pitch,CC,SCAL,75,,0,127,Scale selection for pitch shifting
Alexander,Fever Pitch,CC,PANA,58,,0,127,Pan position for pitch shift A
Alexander,Fever Pitch,CC,PANB,59,,0,127,Pan position for pitch shift B
Alexander,Fever Pitch,CC,PANC,60,,0,127,Pan position for pitch shift C
Alexander,Fever Pitch,CC,PAND,61,,0,127,Pan position for pitch shift D
Alexander,Fever Pitch,CC,DRY PAN,76,,0,127,Pan position for dry/unaffected input signal
Alexander,Fever Pitch,CC,REVERB (DLY RPT),62,,0,127,Reverb decay time or delay feedback
Alexander,Fever Pitch,CC,PREDELAY (DLY TIME),63,,0,127,Reverb pre-delay time or delay time
Alexander,Fever Pitch,CC,RVB TONE (DLY PAN),64,,0,127,Reverb tone/damping or delay pan position
Alexander,Fever Pitch,CC,RVB MIX (DLY MIX),65,,0,127,Reverb or delay mix level
Alexander,Fever Pitch,CC,DELAY SUBDIVISION,77,,0,0,Sets the delay tap division or disables MIDI clock
Alexander,Fever Pitch,CC,TREM RATE,66,,0,127,Tremolo/Pan speed
Alexander,Fever Pitch,CC,TREM DEPTH,67,,0,127,Tremolo/Pan depth
Alexander,Fever Pitch,CC,CHORUS RATE,68,,0,127,Chorus/Vibrato speed
Alexander,Fever Pitch,CC,CHORUS DEPTH,69,,0,127,Chorus/Vibrato depth
Alexander,Fever Pitch,CC,TREM MODE (TREM),78,,0,0,Sets tremolo effect on wet signal only
Alexander,Fever Pitch,CC,TREM MODE (PAN),78,,32,32,Sets panning effect on wet signal only
Alexander,Fever Pitch,CC,TREM MODE (TR+D),78,,64,64,Sets tremolo effect on wet and dry signals
Alexander,Fever Pitch,CC,TREM MODE (PN+D),78,,96,96,Sets panning effect on wet and dry signals
Alexander,Fever Pitch,CC,VOLUME,70,,0,127,Master output volume
Alexander,Fever Pitch,CC,TONE,71,,0,127,Overall tone control
Alexander,Fever Pitch,CC,RAMP RATE,72,,0,127,Speed of the ramp function
Alexander,Fever Pitch,CC,RAMP TRIGGER (MOM),73,,0,0,Sets momentary ramp mode (heel to toe)
Alexander,Fever Pitch,CC,RAMP TRIGGER (TOGG),73,,44,44,Sets toggle ramp mode
Alexander,Fever Pitch,CC,RAMP TRIGGER (REPT),73,,88,88,Sets repeat ramp mode
Alexander,Fever Pitch,CC,DETUNE (OFF),79,,0,0,Disables detune effect
Alexander,Fever Pitch,CC,DETUNE (ON),79,,127,127,Enables detune effect
Alexander,Fever Pitch,CC,MODE SELECT (RVB),49,,0,0,Selects reverb mode
Alexander,Fever Pitch,CC,MODE SELECT (DLY),49,,127,127,Selects delay mode
Alexander,Fever Pitch,CC,TAP TEMPO,93,,0,127,Sends a tap tempo signal
Alexander,Fever Pitch,CC,RAMP TRIGGER,97,,0,127,Triggers the ramp function
Alexander,Fever Pitch,CC,EXPRESSION PDL (HEEL),100,,0,0,Expression pedal at minimum position
Alexander,Fever Pitch,CC,EXPRESSION PDL (TOE),100,,127,127,Expression pedal at maximum position
Alexander,Fever Pitch,CC,BYPASS (BYP),102,,0,0,Bypasses the effect
Alexander,Fever Pitch,CC,BYPASS (ON),102,,127,127,Engages the effect
Alexander,Quadrant,CC,Tap Tempo,93,,0,127,Sets tempo via tap tempo
Alexander,Quadrant,CC,Ramp - Set Speed,97,,1,8,Sets the speed of the ramp function
Alexander,Quadrant,CC,Ramp - Trigger,97,,9,127,Triggers the ramp function
Alexander,Quadrant,CC,Expression Pedal,100,,0,127,Controls parameters via expression pedal
Alexander,Quadrant,CC,Bypass,102,,0,63,Bypasses the effect
Alexander,Quadrant,CC,Engage,102,,64,127,Engages the effect
Alexander,Quadrant,CC,Pedal Knobs - Lower Right Main,50,,0,127,Controls the lower right knob in main mode
Alexander,Quadrant,CC,Pedal Knobs - Upper Left Main,51,,0,127,Controls the upper left knob in main mode
Alexander,Quadrant,CC,Pedal Knobs - Upper Right Main,52,,0,127,Controls the upper right knob in main mode
Alexander,Quadrant,CC,Pedal Knobs - Lower Left Main,53,,0,127,Controls the lower left knob in main mode
Alexander,Quadrant,CC,Pedal Knobs - Lower Right Alt,54,,0,127,Controls the lower right knob in alt mode
Alexander,Quadrant,CC,Pedal Knobs - Upper Left Alt,55,,0,127,Controls the upper left knob in alt mode
Alexander,Quadrant,CC,Pedal Knobs - Upper Right Alt,56,,0,127,Controls the upper right knob in alt mode
Alexander,Quadrant,CC,Pedal Knobs - Lower Left Alt,57,,0,127,Controls the lower left knob in alt mode
Alexander,Quadrant,CC,Mode Select,59,,0,7,Selects between the device's operating modes
Alexander,Space Race,CC,Ramp,97,,127,127,
Alexander,Space Race,CC,Expression Pedal,100,,0,127,
Alexander,Space Race,CC,Bypass,102,,0,0,
Alexander,Space Race,CC,Engage,102,,127,127,
Alexander,Space Race,CC,Tweak Knob,50,,0,127,
Alexander,Space Race,CC,Reverb Knob,51,,0,127,
Alexander,Space Race,CC,Space Knob,52,,0,127,
Alexander,Space Race,CC,Mix Knob,53,,0,127,
Alexander,Space Race,CC,Clock Knob,56,,0,127,
Alexander,Space Race,CC,Level Knob,57,,0,127,
Alexander,Space Race,CC,Mode 1,59,,0,0,
Alexander,Space Race,CC,Mode 2,59,,1,1,
Alexander,Space Race,CC,Mode 3,59,,2,2,
Alexander,Space Race,CC,Mode 4,59,,3,3,
Alexander,Space Race,CC,Mode 5,59,,4,4,
Alexander,Space Race,CC,Mode 6,59,,5,5,
Alexander,Superball,CC,Tap Tempo,93,,0,127,
Alexander,Superball,CC,Ramp - Trigger,97,,0,127,
Alexander,Superball,CC,Expression Pedal,100,,0,127,"0 = Heel Down, 127 = Toe Down"
Alexander,Superball,CC,Bypass,102,,0,63,
Alexander,Superball,CC,Engage,102,,64,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Filter Lo,50,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Time Lo,51,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Repeat Lo,52,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Mix Lo,53,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Filter Hi,54,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Time Hi,55,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Repeat Hi,56,,0,127,
Alexander,Superball,CC,LFO / Expression / Ramp Range - Mix Hi,57,,0,127,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Shape - No Sync,58,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Shape - Tap,58,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Shape - Bounce/Step,58,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Rate - No Sync,59,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Rate - Tap,59,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Rate - Bounce/Step,59,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Depth - No Sync,60,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Depth - Tap,60,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Depth - Bounce/Step,60,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Sync - No Sync,61,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Sync - Tap,61,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - LFO Sync - Bounce/Step,61,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Pattern - No Sync,62,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Pattern - Tap,62,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Pattern - Bounce/Step,62,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Rate - No Sync,63,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Rate - Tap,63,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Rate - Bounce/Step,63,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Steps - No Sync,64,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Steps - Tap,64,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Steps - Bounce/Step,64,,88,127,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Sync - No Sync,65,,0,42,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Sync - Tap,65,,43,87,
Alexander,Superball,CC,LFO / Sequencer Controls - Sequencer Sync - Bounce/Step,65,,88,127,
Alexander,Superball,CC,Dry Source - Analog with Trails,66,,0,42,
Alexander,Superball,CC,Dry Source - Analog,66,,43,87,
Alexander,Superball,CC,Dry Source - DSP,66,,88,127,
Alexander,Superball,CC,Ramp Rate,67,,0,127,
Alexander,Superball,CC,External Control Channel,68,,0,127,
Alexander,Superball,CC,Level,69,,0,127,
Alexander,Marshmallow,CC,Ramp,97,,127,127,
Alexander,Marshmallow,CC,Expression Pedal,100,,0,127,
Alexander,Marshmallow,CC,Bypass,102,,0,0,
Alexander,Marshmallow,CC,Engage,102,,127,127,
Alexander,Marshmallow,CC,Mod Knob,50,,0,127,
Alexander,Marshmallow,CC,Voice Knob,51,,0,127,
Alexander,Marshmallow,CC,Two Knob,52,,0,127,
Alexander,Marshmallow,CC,Mix Knob,53,,0,127,
Alexander,Marshmallow,CC,Ramp Rate Knob,54,,0,127,
Alexander,Marshmallow,CC,ALT Knob,55,,0,127,
Alexander,Marshmallow,CC,Clock Knob,56,,0,127,
Alexander,Marshmallow,CC,Level Knob,57,,0,127,
Alexander,Marshmallow,CC,Pitch Lock: Unlock,58,,0,0,
Alexander,Marshmallow,CC,Pitch Lock: Chromatic,58,,1,1,
Alexander,Marshmallow,CC,Pitch Lock: Major,58,,2,2,
Alexander,Marshmallow,CC,Pitch Lock: Minor,58,,3,3,
Alexander,Marshmallow,CC,Mode: Mod,59,,0,0,
Alexander,Marshmallow,CC,Mode: Cloud,59,,1,1,
Alexander,Marshmallow,CC,Mode: Ring,59,,2,2,
Alexander,Marshmallow,CC,Mode: Rand,59,,3,3,
Alexander,Marshmallow,CC,Mode: Arpy,59,,4,4,
Alexander,Marshmallow,CC,Mode: Dyna,59,,5,5,
Alexander,F.13 Neo,CC,Tap Tempo,93,,127,127,
Alexander,F.13 Neo,CC,Ramp,97,,127,127,
Alexander,F.13 Neo,CC,Expression Pedal,100,,0,127,
Alexander,F.13 Neo,CC,Bypass,102,,0,0,
Alexander,F.13 Neo,CC,Engage,102,,127,127,
Alexander,F.13 Neo,CC,Lower Right Main,50,,0,127,
Alexander,F.13 Neo,CC,Upper Left Main,51,,0,127,
Alexander,F.13 Neo,CC,Upper Right Main,52,,0,127,
Alexander,F.13 Neo,CC,Lower Left Main,53,,0,127,
Alexander,F.13 Neo,CC,Lower Right Alt,54,,0,127,
Alexander,F.13 Neo,CC,Upper Left Alt,55,,0,127,
Alexander,F.13 Neo,CC,Upper Right Alt,56,,0,127,
Alexander,F.13 Neo,CC,Lower Left Alt,57,,0,127,
Alexander,F.13 Neo,CC,Mode 1,59,,0,0,
Alexander,F.13 Neo,CC,Mode 2,59,,1,1,
Alexander,F.13 Neo,CC,Mode 3,59,,2,2,
Alexander,F.13 Neo,CC,Mode 4,59,,3,3,
Alexander,F.13 Neo,CC,Mode 5,59,,4,4,
Alexander,F.13 Neo,CC,Mode 6,59,,5,5,
Alexander,F.13 Neo,CC,Mode 7,59,,6,6,
Alexander,F.13 Neo,CC,Mode 8,59,,7,7,
Alexander,Wavelength,CC,Tap Tempo,93,,127,127,
Alexander,Wavelength,CC,Ramp,97,,127,127,
Alexander,Wavelength,CC,Expression Pedal,100,,0,127,
Alexander,Wavelength,CC,Bypass,102,,0,0,
Alexander,Wavelength,CC,Engage,102,,127,127,
Alexander,Wavelength,CC,Tweak Knob,50,,0,127,
Alexander,Wavelength,CC,Rate Knob,51,,0,127,
Alexander,Wavelength,CC,Depth/Manual Knob,52,,0,127,
Alexander,Wavelength,CC,Mix Knob,53,,0,127,
Alexander,Wavelength,CC,Shape Knob,54,,0,127,
Alexander,Wavelength,CC,Ramp Speed Knob,56,,0,127,
Alexander,Wavelength,CC,Level Knob,57,,0,127,
Alexander,Wavelength,CC,Mode 1,59,,0,0,
Alexander,Wavelength,CC,Mode 2,59,,1,1,
Alexander,Wavelength,CC,Mode 3,59,,2,2,
Alexander,Wavelength,CC,Mode 4,59,,3,3,
Alexander,Wavelength,CC,Mode 5,59,,4,4,
Alexander,Wavelength,CC,Mode 6,59,,5,5,
Alexander,Syntax Error,CC,Tap Tempo,93,,127,127,
Alexander,Syntax Error,CC,Ramp,97,,127,127,
Alexander,Syntax Error,CC,Expression Pedal,100,,0,127,
Alexander,Syntax Error,CC,Bypass,102,,0,0,
Alexander,Syntax Error,CC,Engage,102,,127,127,
Alexander,Syntax Error,CC,Lower Right Main,50,,0,127,
Alexander,Syntax Error,CC,Upper Left Main,51,,0,127,
Alexander,Syntax Error,CC,Upper Right Main,52,,0,127,
Alexander,Syntax Error,CC,Lower Left Main,53,,0,127,
Alexander,Syntax Error,CC,Lower Right Alt,54,,0,127,
Alexander,Syntax Error,CC,Upper Left Alt,55,,0,127,
Alexander,Syntax Error,CC,Upper Right Alt,56,,0,127,
Alexander,Syntax Error,CC,Lower Left Alt,57,,0,127,
Alexander,Syntax Error,CC,Mode 1,59,,0,0,
Alexander,Syntax Error,CC,Mode 2,59,,1,1,
Alexander,Syntax Error,CC,Mode 3,59,,2,2,
Alexander,Syntax Error,CC,Mode 4,59,,3,3,
Alexander,Syntax Error,CC,Mode 5,59,,4,4,
Alexander,Syntax Error,CC,Mode 6,59,,5,5,
Alexander,Syntax Error,CC,Mode 7,59,,6,6,
Alexander,Syntax Error,CC,Mode 8,59,,7,7,
Alexander,Colour Theory ,CC,Tap Tempo,93,,127,127,
Alexander,Colour Theory ,CC,Expression Pedal,100,,0,127,
Alexander,Colour Theory ,CC,Bypass,102,,0,0,
Alexander,Colour Theory ,CC,Engage,102,,127,127,
Alexander,Colour Theory ,CC,Step Lag,50,,0,127,
Alexander,Colour Theory ,CC,Sequence Rate,51,,0,127,
Alexander,Colour Theory ,CC,Mix,53,,0,127,
Alexander,Colour Theory ,CC,Lower Right Alt,54,,0,127,
Alexander,Colour Theory ,CC,Upper Left Alt,55,,0,127,
Alexander,Colour Theory ,CC,Lower Left Alt,57,,0,127,
Alexander,Colour Theory ,CC,Mode 1,59,,0,0,
Alexander,Colour Theory ,CC,Mode 2,59,,1,1,
Alexander,Colour Theory ,CC,Mode 3,59,,2,2,
Alexander,Colour Theory ,CC,Mode 4,59,,3,3,
Alexander,Colour Theory ,CC,Mode 5,59,,4,4,
Alexander,Colour Theory ,CC,Mode 6,59,,5,5,
Alexander,Colour Theory ,CC,Mode 7,59,,6,6,
Alexander,Colour Theory ,CC,Mode 8,59,,7,7,
Alexander,Colour Theory ,CC,Set Steps: 2,56,,2,2,
Alexander,Colour Theory ,CC,Set Steps: 3,56,,3,3,
Alexander,Colour Theory ,CC,Set Steps: 4,56,,4,4,
Alexander,Colour Theory ,CC,Set Steps: 5,56,,5,5,
Alexander,Colour Theory ,CC,Set Steps: 6,56,,6,6,
Alexander,Colour Theory ,CC,Set Steps: 7,56,,7,7,
Alexander,Colour Theory ,CC,Set Steps: 8,56,,8,8,
Alexander,Colour Theory ,CC,Set Current Step,60,,1,8,
Alexander,Colour Theory ,CC,Start Sequence,61,,0,0,
Alexander,Colour Theory ,CC,Park Sequence,61,,127,127,
Alexander,Colour Theory ,CC,Set Sequence Order: Step Up,62,,0,0,
Alexander,Colour Theory ,CC,Set Sequence Order: Step Up and Down,62,,1,1,
Alexander,Colour Theory ,CC,Set Sequence Order: Random,62,,2,2,
Alexander,Super Neo-Matic,CC,Ramp,97,,127,127,
Alexander,Super Neo-Matic,CC,Expression Pedal,100,,0,127,
Alexander,Super Neo-Matic,CC,Bypass,102,,0,0,
Alexander,Super Neo-Matic,CC,Engage,102,,127,127,
Alexander,Super Neo-Matic,CC,Feedback Knob,50,,0,127,
Alexander,Super Neo-Matic,CC,Rate Knob,51,,0,127,
Alexander,Super Neo-Matic,CC,Depth Knob,52,,0,127,
Alexander,Super Neo-Matic,CC,Mix Knob,53,,0,127,
Alexander,Super Neo-Matic,CC,Delay Time Range Knob,55,,0,127,
Alexander,Super Neo-Matic,CC,Ramp Rate Knob,56,,0,127,
Alexander,Super Neo-Matic,CC,Level Knob,57,,0,127,
Alexander,Super Neo-Matic,CC,Mode: Vintage Triangle,59,,0,0,
Alexander,Super Neo-Matic,CC,Mode: Modern Triangle,59,,1,1,
Alexander,Super Neo-Matic,CC,Mode: Vintage Random,59,,2,2,
Alexander,Super Neo-Matic,CC,Mode: Modern Random,59,,3,3,
Alexander,Defender Neo,CC,Warp,97,,127,127,
Alexander,Defender Neo,CC,Expression Pedal,100,,0,127,
Alexander,Defender Neo,CC,Bypass,102,,0,0,
Alexander,Defender Neo,CC,Engage,102,,127,127,
Alexander,Defender Neo,CC,Mass Knob,50,,0,127,
Alexander,Defender Neo,CC,Level Knob,51,,0,127,
Alexander,Defender Neo,CC,Drive Knob,52,,0,127,
Alexander,Defender Neo,CC,Light Knob,53,,0,127,
Alexander,Defender Neo,CC,Tweak Knob,54,,0,127,
Alexander,Defender Neo,CC,Warp Speed Knob,56,,0,127,
Alexander,Defender Neo,CC,Mix Knob,57,,0,127,
Alexander,Defender Neo,CC,Mode: OD + PIT,59,,0,0,
Alexander,Defender Neo,CC,Mode: OD + SPC,59,,1,1,
Alexander,Defender Neo,CC,Mode: OD + FLT,59,,2,2,
Alexander,Defender Neo,CC,Mode: DST + PIT,59,,3,3,
Alexander,Defender Neo,CC,Mode: DST + SPC,59,,4,4,
Alexander,Defender Neo,CC,Mode: DST + SPC,59,,5,5,
Alexander,Defender Neo,CC,Mode: FZ + PIT,59,,6,6,
Alexander,Defender Neo,CC,Mode: FZ + SPC,59,,7,7,
Alexander,Defender Neo,CC,Mode: FX + FLT,59,,8,8,
Alexander,Quadrant Audio Mirror,CC,Tap Tempo,93,,127,127,
Alexander,Quadrant Audio Mirror,CC,Ramp,97,,127,127,
Alexander,Quadrant Audio Mirror,CC,Expression Pedal,100,,0,127,
Alexander,Quadrant Audio Mirror,CC,Bypass,102,,0,0,
Alexander,Quadrant Audio Mirror,CC,Engage,102,,127,127,
Alexander,Quadrant Audio Mirror,CC,Lower Right Main,50,,0,127,
Alexander,Quadrant Audio Mirror,CC,Upper Left Main,51,,0,127,
Alexander,Quadrant Audio Mirror,CC,Upper Right Main,52,,0,127,
Alexander,Quadrant Audio Mirror,CC,Lower Left Main,53,,0,127,
Alexander,Quadrant Audio Mirror,CC,Lower Right Alt,54,,0,127,
Alexander,Quadrant Audio Mirror,CC,Upper Left Alt,55,,0,127,
Alexander,Quadrant Audio Mirror,CC,Upper Right Alt,56,,0,127,
Alexander,Quadrant Audio Mirror,CC,Lower Left Alt,57,,0,127,
Alexander,Quadrant Audio Mirror,CC,Mode 1,59,,0,0,
Alexander,Quadrant Audio Mirror,CC,Mode 2,59,,1,1,
